victims,state,verb,report_date,year
1,MN,arrested,10/12/2009,2009
1,MN,arrested,10/12/2009,2009
1,MN,arrested,10/12/2009,2009
1,BR|JH,arrested,10/12/2009,2009
1,AS,arrested,10/12/2009,2009
2,WB,killed,10/13/2009,2009
2,AS,arrested,10/13/2009,2009
1,AS,arrested,10/13/2009,2009
1,AS,arrested,10/13/2009,2009
1,AS,arrested,10/13/2009,2009
1,AP,killed,10/13/2009,2009
0,AR,killing,10/13/2009,2009
2,AR,arrested,10/13/2009,2009
1,JK,arrested,10/13/2009,2009
1,JK,arrested,10/13/2009,2009
2,NL,arrested,10/13/2009,2009
1,NA,killed,10/13/2009,2009
152,NA,killed,10/13/2009,2009
12,JH,injuring,10/14/2009,2009
2,CT|MP,arrested,10/14/2009,2009
2,KA,arrested,10/14/2009,2009
1,NL,arrested,10/14/2009,2009
1,NA,arrested,10/15/2009,2009
11,OR,arrested,10/16/2009,2009
1,UP,arrested,10/16/2009,2009
2,AS,arrested,10/18/2009,2009
1,JK,killed,10/19/2009,2009
1,JK,killed,10/19/2009,2009
1,AS,injured,10/19/2009,2009
2,AS,arrested,10/19/2009,2009
9,CT,arrested,10/19/2009,2009
4,NL,arrested,10/19/2009,2009
2,NL,arrested,10/19/2009,2009
1,NA,arrested,10/19/2009,2009
3,JH,killed,10/20/2009,2009
6,JH,injured,10/20/2009,2009
1,AP,killed,10/20/2009,2009
1,NA,killed,10/20/2009,2009
1,NL,killed,10/20/2009,2009
1,JH,killed,10/21/2009,2009
1,JH,killed,10/21/2009,2009
6,JH,arrested,10/21/2009,2009
2,JH,killing,10/21/2009,2009
1,JK,arrested,10/21/2009,2009
1,JK,killed,10/21/2009,2009
1,JK,killed,10/21/2009,2009
3,AS,arrested,10/21/2009,2009
3,NL,arrested,10/21/2009,2009
2,OR,arrested,10/21/2009,2009
3,JK,killed,10/22/2009,2009
3,JK,killed,10/22/2009,2009
2,MN,killed,10/22/2009,2009
1,AS,injured,10/22/2009,2009
6,AS,arrested,10/22/2009,2009
1,AP,killed,10/22/2009,2009
5,CT|MP,arrested,10/22/2009,2009
0,CT|MP,arrested,10/22/2009,2009
2,CT|MP,arrested,10/22/2009,2009
2,OR,arrested,10/22/2009,2009
1,NL,arrested,10/22/2009,2009
5,AS,surrendered,10/23/2009,2009
5,AS,surrendered,10/23/2009,2009
3,BR|JH,arrested,10/23/2009,2009
2,JH,killed,10/25/2009,2009
1,JK,injuring,10/25/2009,2009
4,CT,killed,10/26/2009,2009
4,CT,injured,10/26/2009,2009
1,CT,killed,10/26/2009,2009
4,NA,killed,10/26/2009,2009
1,MN,arrested,10/26/2009,2009
1,MN,arrested,10/26/2009,2009
1,MN,killed,10/26/2009,2009
2,OR,arrested,10/26/2009,2009
2,OR,arrested,10/26/2009,2009
1,BR|JH,arrested,10/26/2009,2009
1,JK,arrested,10/26/2009,2009
3,JK,arrested,10/27/2009,2009
2,AS,arrested,10/27/2009,2009
4,JH,injured,10/27/2009,2009
2,MN,arrested,10/27/2009,2009
1,MN,arrested,10/28/2009,2009
1,AP,killed,10/29/2009,2009
4,AS,arrested,10/29/2009,2009
1,AS,arrested,10/29/2009,2009
0,AS,surrendered,10/29/2009,2009
1,NL,arrested,10/29/2009,2009
2,JK,killed,10/30/2009,2009
1,JK,killing,10/30/2009,2009
1,CT,killed,10/30/2009,2009
1,MN,injured,10/30/2009,2009
1,JH,arrested,10/30/2009,2009
1,JH,arrested,10/30/2009,2009
3,CT,killed,10/31/2009,2009
7,NA,arrested,10/31/2009,2009
3,OR,arrested,10/31/2009,2009
2,JH,arrested,10/31/2009,2009
2,UP,arrested,10/31/2009,2009
7,MN,killed,11/1/2009,2009
0,MN,injured,11/1/2009,2009
1,JK,killed,11/2/2009,2009
4,JK,injured,11/2/2009,2009
2,AP,killed,11/2/2009,2009
1,JH,injured,11/2/2009,2009
1,BR|JH,injuring,11/2/2009,2009
1,AS,arrested,11/2/2009,2009
0,CT,killed,11/2/2009,2009
5,JH,arrested,11/3/2009,2009
11,BR|JH,arrested,11/3/2009,2009
2,AS,arrested,11/3/2009,2009
1,NL,arrested,11/3/2009,2009
3,JK,killing,11/4/2009,2009
1,JK,killed,11/4/2009,2009
2,JK,injured,11/4/2009,2009
1,MN,arrested,11/4/2009,2009
59,NA,killed,11/4/2009,2009
1,JH,killing,11/5/2009,2009
3,JH,arrested,11/5/2009,2009
4,CT|MP,arrested,11/5/2009,2009
3,BR|JH,arrested,11/5/2009,2009
1,AP,surrendered,11/5/2009,2009
1,AP,arrested,11/5/2009,2009
1,WB,arrested,11/5/2009,2009
1,WB,arrested,11/5/2009,2009
1,UP,arrested,11/5/2009,2009
3,AS,arrested,11/6/2009,2009
2,BR|JH,arrested,11/6/2009,2009
1,OR,killed,11/6/2009,2009
2,CT,arrested,11/6/2009,2009
1,MN,arrested,11/6/2009,2009
3,NL,arrested,11/6/2009,2009
0,JK,arrested,11/6/2009,2009
3,WB,killed,11/7/2009,2009
6,JK,arresting,11/7/2009,2009
1,MN,arrested,11/7/2009,2009
1,OR,arrested,11/7/2009,2009
30,OR,arrested,11/7/2009,2009
0,OR,arrested,11/7/2009,2009
4,WB,killed,11/9/2009,2009
1,WB,killed,11/9/2009,2009
1,MN,wounded,11/9/2009,2009
1,JK,injured,11/9/2009,2009
1,JK,killing,11/9/2009,2009
2,JK,injuring,11/9/2009,2009
1,BR|JH,arrested,11/9/2009,2009
1,OR,arrested,11/9/2009,2009
1,AS,arrested,11/10/2009,2009
1,UP,killed,11/10/2009,2009
3,NL,arrested,11/10/2009,2009
7,CT,killed,11/11/2009,2009
1,CT,injured,11/11/2009,2009
2,JK,killed,11/11/2009,2009
2,JK,killed,11/11/2009,2009
1,JK,arrested,11/11/2009,2009
1,JK,arrested,11/11/2009,2009
5,MN,arrested,11/11/2009,2009
3,MN,arrested,11/11/2009,2009
5,AS,arrested,11/11/2009,2009
2,NL,arrested,11/11/2009,2009
4,OR,killed,11/12/2009,2009
1,OR,injured,11/12/2009,2009
0,JK,arrested,11/12/2009,2009
1,MN,arrested,11/12/2009,2009
3,OR,killed,11/13/2009,2009
3,MH,injured,11/13/2009,2009
5,JK,arrested,11/13/2009,2009
1,JK,arrested,11/13/2009,2009
5,AS,injured,11/14/2009,2009
2,AS,arrested,11/14/2009,2009
2,AS,surrendered,11/14/2009,2009
1,MN,arrested,11/14/2009,2009
2,MN,arrested,11/14/2009,2009
16,CT,arrested,11/14/2009,2009
5,JK,killing,11/15/2009,2009
1,NA,killed,11/16/2009,2009
1,JH,arrested,11/16/2009,2009
1,BR|JH,arrested,11/16/2009,2009
1,BR|JH,arrested,11/16/2009,2009
4,BR|JH,arrested,11/16/2009,2009
1,BR|JH,arrested,11/16/2009,2009
